Type,Iterations,Time,OptIterations,Discount,Epsilon,SCost,NegTerm,PosTerm,KeyLoss
value,64,0.003981,31,0.999999,1e-06,-0.04,-1,3.75,0.5
value,64,0.004169,31,0.999999,1e-06,-0.04,-1,3.76,0.5
value,64,0.003877,31,0.999999,1e-06,-0.04,-1,3.77,0.5
value,64,0.004011,31,0.999999,1e-06,-0.04,-1,3.78,0.5
value,64,0.003827,31,0.999999,1e-06,-0.04,-1,3.79,0.5
value,64,0.00477,31,0.999999,1e-06,-0.04,-1,3.8,0.5
value,64,0.00408,31,0.999999,1e-06,-0.04,-1,3.81,0.5
value,64,0.007804,31,0.999999,1e-06,-0.04,-1,3.82,0.5
value,64,0.006392,31,0.999999,1e-06,-0.04,-1,3.83,0.5
value,64,0.004556,31,0.999999,1e-06,-0.04,-1,3.84,0.5
value,64,0.00572,31,0.999999,1e-06,-0.04,-1,3.85,0.5
value,64,0.005917,31,0.999999,1e-06,-0.04,-1,3.86,0.5
value,64,0.005122,31,0.999999,1e-06,-0.04,-1,3.87,0.5
value,64,0.006818,31,0.999999,1e-06,-0.04,-1,3.88,0.5
value,64,0.004994,31,0.999999,1e-06,-0.04,-1,3.89,0.5
value,64,0.004855,31,0.999999,1e-06,-0.04,-1,3.9,0.5
value,64,0.006446,31,0.999999,1e-06,-0.04,-1,3.91,0.5
value,64,0.004717,31,0.999999,1e-06,-0.04,-1,3.92,0.5
value,64,0.004062,31,0.999999,1e-06,-0.04,-1,3.93,0.5
value,64,0.004747,31,0.999999,1e-06,-0.04,-1,3.94,0.5
value,64,0.004107,31,0.999999,1e-06,-0.04,-1,3.95,0.5
value,64,0.004051,31,0.999999,1e-06,-0.04,-1,3.96,0.5
value,64,0.004577,31,0.999999,1e-06,-0.04,-1,3.97,0.5
value,64,0.004364,31,0.999999,1e-06,-0.04,-1,3.98,0.5
value,64,0.004183,31,0.999999,1e-06,-0.04,-1,3.99,0.5
value,64,0.003979,31,0.999999,1e-06,-0.04,-1,4,0.5
value,64,0.004319,31,0.999999,1e-06,-0.04,-1,4.01,0.5
value,64,0.004415,31,0.999999,1e-06,-0.04,-1,4.02,0.5
value,64,0.004152,31,0.999999,1e-06,-0.04,-1,4.03,0.5
value,64,0.004851,31,0.999999,1e-06,-0.04,-1,4.04,0.5
value,64,0.005176,31,0.999999,1e-06,-0.04,-1,4.05,0.5
value,64,0.004836,31,0.999999,1e-06,-0.04,-1,4.06,0.5
value,64,0.004112,31,0.999999,1e-06,-0.04,-1,4.07,0.5
value,64,0.003888,31,0.999999,1e-06,-0.04,-1,4.08,0.5
value,64,0.004731,31,0.999999,1e-06,-0.04,-1,4.09,0.5
value,64,0.004513,31,0.999999,1e-06,-0.04,-1,4.1,0.5
value,64,0.003883,31,0.999999,1e-06,-0.04,-1,4.11,0.5
value,64,0.003858,31,0.999999,1e-06,-0.04,-1,4.12,0.5
value,64,0.003796,31,0.999999,1e-06,-0.04,-1,4.13,0.5
value,64,0.005643,31,0.999999,1e-06,-0.04,-1,4.14,0.5
value,64,0.004145,31,0.999999,1e-06,-0.04,-1,4.15,0.5
value,64,0.003906,31,0.999999,1e-06,-0.04,-1,4.16,0.5
value,64,0.003895,31,0.999999,1e-06,-0.04,-1,4.17,0.5
value,64,0.004141,31,0.999999,1e-06,-0.04,-1,4.18,0.5
value,64,0.00388,31,0.999999,1e-06,-0.04,-1,4.19,0.5
value,64,0.004073,31,0.999999,1e-06,-0.04,-1,4.2,0.5
value,64,0.004468,31,0.999999,1e-06,-0.04,-1,4.21,0.5
value,64,0.004255,31,0.999999,1e-06,-0.04,-1,4.22,0.5
value,64,0.004288,31,0.999999,1e-06,-0.04,-1,4.23,0.5
value,64,0.004414,31,0.999999,1e-06,-0.04,-1,4.24,0.5
value,64,0.004178,31,0.999999,1e-06,-0.04,-1,4.25,0.5
value,64,0.00402,31,0.999999,1e-06,-0.04,-1,4.26,0.5
value,64,0.003891,31,0.999999,1e-06,-0.04,-1,4.27,0.5
value,64,0.004196,31,0.999999,1e-06,-0.04,-1,4.28,0.5
value,64,0.004759,31,0.999999,1e-06,-0.04,-1,4.29,0.5
value,64,0.004128,31,0.999999,1e-06,-0.04,-1,4.3,0.5
value,64,0.00419,31,0.999999,1e-06,-0.04,-1,4.31,0.5
value,64,0.004565,31,0.999999,1e-06,-0.04,-1,4.32,0.5
value,64,0.004109,31,0.999999,1e-06,-0.04,-1,4.33,0.5
value,64,0.004193,31,0.999999,1e-06,-0.04,-1,4.34,0.5
value,64,0.003816,31,0.999999,1e-06,-0.04,-1,4.35,0.5
value,64,0.003897,31,0.999999,1e-06,-0.04,-1,4.36,0.5
value,64,0.004305,31,0.999999,1e-06,-0.04,-1,4.37,0.5
value,64,0.003981,31,0.999999,1e-06,-0.04,-1,4.38,0.5
value,64,0.003995,31,0.999999,1e-06,-0.04,-1,4.39,0.5
value,64,0.003857,31,0.999999,1e-06,-0.04,-1,4.4,0.5
value,64,0.005952,31,0.999999,1e-06,-0.04,-1,4.41,0.5
value,64,0.004074,31,0.999999,1e-06,-0.04,-1,4.42,0.5
value,64,0.004225,31,0.999999,1e-06,-0.04,-1,4.43,0.5
value,64,0.005145,31,0.999999,1e-06,-0.04,-1,4.44,0.5
value,64,0.004496,31,0.999999,1e-06,-0.04,-1,4.45,0.5
value,64,0.003789,31,0.999999,1e-06,-0.04,-1,4.46,0.5
value,64,0.003838,31,0.999999,1e-06,-0.04,-1,4.47,0.5
value,64,0.005421,31,0.999999,1e-06,-0.04,-1,4.48,0.5
value,64,0.003949,31,0.999999,1e-06,-0.04,-1,4.49,0.5
value,64,0.003927,31,0.999999,1e-06,-0.04,-1,4.5,0.5
value,64,0.003797,31,0.999999,1e-06,-0.04,-1,4.51,0.5
value,64,0.00403,31,0.999999,1e-06,-0.04,-1,4.52,0.5
value,64,0.003883,31,0.999999,1e-06,-0.04,-1,4.53,0.5
value,64,0.003848,31,0.999999,1e-06,-0.04,-1,4.54,0.5
value,64,0.003814,31,0.999999,1e-06,-0.04,-1,4.55,0.5
value,64,0.004458,31,0.999999,1e-06,-0.04,-1,4.56,0.5
value,64,0.004403,31,0.999999,1e-06,-0.04,-1,4.57,0.5
value,64,0.004728,31,0.999999,1e-06,-0.04,-1,4.58,0.5
value,64,0.005987,31,0.999999,1e-06,-0.04,-1,4.59,0.5
value,64,0.004639,31,0.999999,1e-06,-0.04,-1,4.6,0.5
value,64,0.004118,31,0.999999,1e-06,-0.04,-1,4.61,0.5
value,64,0.004032,31,0.999999,1e-06,-0.04,-1,4.62,0.5
value,64,0.004089,31,0.999999,1e-06,-0.04,-1,4.63,0.5
value,64,0.003798,31,0.999999,1e-06,-0.04,-1,4.64,0.5
value,64,0.003986,31,0.999999,1e-06,-0.04,-1,4.65,0.5
value,64,0.004204,31,0.999999,1e-06,-0.04,-1,4.66,0.5
value,64,0.004201,31,0.999999,1e-06,-0.04,-1,4.67,0.5
value,64,0.003798,31,0.999999,1e-06,-0.04,-1,4.68,0.5
value,64,0.00386,31,0.999999,1e-06,-0.04,-1,4.69,0.5
value,64,0.003818,31,0.999999,1e-06,-0.04,-1,4.7,0.5
value,64,0.004169,31,0.999999,1e-06,-0.04,-1,4.71,0.5
value,64,0.003823,31,0.999999,1e-06,-0.04,-1,4.72,0.5
value,64,0.003859,31,0.999999,1e-06,-0.04,-1,4.73,0.5
value,64,0.003797,31,0.999999,1e-06,-0.04,-1,4.74,0.5
value,64,0.005796,31,0.999999,1e-06,-0.04,-1,4.75,0.5
value,64,0.004636,31,0.999999,1e-06,-0.04,-1,4.76,0.5
value,64,0.004411,31,0.999999,1e-06,-0.04,-1,4.77,0.5
value,64,0.004403,31,0.999999,1e-06,-0.04,-1,4.78,0.5
value,64,0.004211,31,0.999999,1e-06,-0.04,-1,4.79,0.5
value,64,0.003936,31,0.999999,1e-06,-0.04,-1,4.8,0.5
value,64,0.003918,31,0.999999,1e-06,-0.04,-1,4.81,0.5
value,64,0.004141,31,0.999999,1e-06,-0.04,-1,4.82,0.5
value,64,0.004583,31,0.999999,1e-06,-0.04,-1,4.83,0.5
value,64,0.003841,31,0.999999,1e-06,-0.04,-1,4.84,0.5
value,64,0.004141,31,0.999999,1e-06,-0.04,-1,4.85,0.5
value,64,0.004215,31,0.999999,1e-06,-0.04,-1,4.86,0.5
value,64,0.004002,31,0.999999,1e-06,-0.04,-1,4.87,0.5
value,64,0.003866,31,0.999999,1e-06,-0.04,-1,4.88,0.5
value,64,0.003954,31,0.999999,1e-06,-0.04,-1,4.89,0.5
value,64,0.004233,31,0.999999,1e-06,-0.04,-1,4.9,0.5
value,64,0.00397,31,0.999999,1e-06,-0.04,-1,4.91,0.5
value,64,0.003889,31,0.999999,1e-06,-0.04,-1,4.92,0.5
value,64,0.003977,31,0.999999,1e-06,-0.04,-1,4.93,0.5
value,64,0.004259,31,0.999999,1e-06,-0.04,-1,4.94,0.5
value,64,0.00403,31,0.999999,1e-06,-0.04,-1,4.95,0.5
value,64,0.003855,31,0.999999,1e-06,-0.04,-1,4.96,0.5
value,64,0.003962,31,0.999999,1e-06,-0.04,-1,4.97,0.5
value,64,0.003923,31,0.999999,1e-06,-0.04,-1,4.98,0.5
value,64,0.004013,31,0.999999,1e-06,-0.04,-1,4.99,0.5
value,64,0.003908,31,0.999999,1e-06,-0.04,-1,5,0.5
value,64,0.004081,31,0.999999,1e-06,-0.04,-1,5.01,0.5
value,64,0.004056,31,0.999999,1e-06,-0.04,-1,5.02,0.5
value,64,0.004186,31,0.999999,1e-06,-0.04,-1,5.03,0.5
value,64,0.003821,31,0.999999,1e-06,-0.04,-1,5.04,0.5
value,64,0.003956,31,0.999999,1e-06,-0.04,-1,5.05,0.5
value,64,0.003888,31,0.999999,1e-06,-0.04,-1,5.06,0.5
value,64,0.004259,31,0.999999,1e-06,-0.04,-1,5.07,0.5
value,64,0.003875,31,0.999999,1e-06,-0.04,-1,5.08,0.5
value,64,0.003918,31,0.999999,1e-06,-0.04,-1,5.09,0.5
value,64,0.004019,31,0.999999,1e-06,-0.04,-1,5.1,0.5
value,64,0.004212,31,0.999999,1e-06,-0.04,-1,5.11,0.5
value,64,0.003955,31,0.999999,1e-06,-0.04,-1,5.12,0.5
value,64,0.004036,31,0.999999,1e-06,-0.04,-1,5.13,0.5
value,64,0.003896,31,0.999999,1e-06,-0.04,-1,5.14,0.5
value,64,0.004276,31,0.999999,1e-06,-0.04,-1,5.15,0.5
value,64,0.003891,31,0.999999,1e-06,-0.04,-1,5.16,0.5
value,64,0.003934,31,0.999999,1e-06,-0.04,-1,5.17,0.5
value,64,0.003853,31,0.999999,1e-06,-0.04,-1,5.18,0.5
value,64,0.004208,31,0.999999,1e-06,-0.04,-1,5.19,0.5
value,64,0.003881,31,0.999999,1e-06,-0.04,-1,5.2,0.5
value,64,0.003933,31,0.999999,1e-06,-0.04,-1,5.21,0.5
value,64,0.003881,31,0.999999,1e-06,-0.04,-1,5.22,0.5
value,64,0.004227,31,0.999999,1e-06,-0.04,-1,5.23,0.5
value,64,0.003856,31,0.999999,1e-06,-0.04,-1,5.24,0.5
value,64,0.003942,31,0.999999,1e-06,-0.04,-1,5.25,0.5
value,64,0.003861,31,0.999999,1e-06,-0.04,-1,5.26,0.5
value,64,0.004476,31,0.999999,1e-06,-0.04,-1,5.27,0.5
value,64,0.00389,31,0.999999,1e-06,-0.04,-1,5.28,0.5
value,64,0.004143,31,0.999999,1e-06,-0.04,-1,5.29,0.5
value,64,0.00442,31,0.999999,1e-06,-0.04,-1,5.3,0.5
value,64,0.004641,31,0.999999,1e-06,-0.04,-1,5.31,0.5
value,64,0.004407,31,0.999999,1e-06,-0.04,-1,5.32,0.5
value,64,0.003882,31,0.999999,1e-06,-0.04,-1,5.33,0.5
value,64,0.003926,31,0.999999,1e-06,-0.04,-1,5.34,0.5
value,64,0.006812,31,0.999999,1e-06,-0.04,-1,5.35,0.5
value,64,0.006469,31,0.999999,1e-06,-0.04,-1,5.36,0.5
value,64,0.00424,31,0.999999,1e-06,-0.04,-1,5.37,0.5
value,64,0.005652,31,0.999999,1e-06,-0.04,-1,5.38,0.5
value,64,0.004574,31,0.999999,1e-06,-0.04,-1,5.39,0.5
value,64,0.0045,31,0.999999,1e-06,-0.04,-1,5.4,0.5
value,64,0.004624,31,0.999999,1e-06,-0.04,-1,5.41,0.5
value,64,0.003853,31,0.999999,1e-06,-0.04,-1,5.42,0.5
value,64,0.004273,31,0.999999,1e-06,-0.04,-1,5.43,0.5
value,64,0.004061,31,0.999999,1e-06,-0.04,-1,5.44,0.5
value,64,0.00384,31,0.999999,1e-06,-0.04,-1,5.45,0.5
value,64,0.004183,31,0.999999,1e-06,-0.04,-1,5.46,0.5
value,64,0.0042,31,0.999999,1e-06,-0.04,-1,5.47,0.5
value,64,0.003944,31,0.999999,1e-06,-0.04,-1,5.48,0.5
value,64,0.003876,31,0.999999,1e-06,-0.04,-1,5.49,0.5
value,64,0.003886,31,0.999999,1e-06,-0.04,-1,5.5,0.5
value,64,0.004173,31,0.999999,1e-06,-0.04,-1,5.51,0.5
value,64,0.003978,31,0.999999,1e-06,-0.04,-1,5.52,0.5
value,64,0.003822,31,0.999999,1e-06,-0.04,-1,5.53,0.5
value,64,0.003864,31,0.999999,1e-06,-0.04,-1,5.54,0.5
value,64,0.003962,31,0.999999,1e-06,-0.04,-1,5.55,0.5
value,64,0.003907,31,0.999999,1e-06,-0.04,-1,5.56,0.5
value,64,0.00409,31,0.999999,1e-06,-0.04,-1,5.57,0.5
value,64,0.003884,31,0.999999,1e-06,-0.04,-1,5.58,0.5
value,64,0.004051,31,0.999999,1e-06,-0.04,-1,5.59,0.5
value,64,0.004118,31,0.999999,1e-06,-0.04,-1,5.6,0.5
value,64,0.004012,31,0.999999,1e-06,-0.04,-1,5.61,0.5
value,64,0.0039,31,0.999999,1e-06,-0.04,-1,5.62,0.5
value,64,0.004047,31,0.999999,1e-06,-0.04,-1,5.63,0.5
value,64,0.004671,31,0.999999,1e-06,-0.04,-1,5.64,0.5
value,64,0.004321,31,0.999999,1e-06,-0.04,-1,5.65,0.5
value,64,0.003883,31,0.999999,1e-06,-0.04,-1,5.66,0.5
value,64,0.004386,31,0.999999,1e-06,-0.04,-1,5.67,0.5
value,64,0.004064,31,0.999999,1e-06,-0.04,-1,5.68,0.5
value,64,0.00481,31,0.999999,1e-06,-0.04,-1,5.69,0.5
value,64,0.00403,31,0.999999,1e-06,-0.04,-1,5.7,0.5
value,64,0.004233,31,0.999999,1e-06,-0.04,-1,5.71,0.5
value,64,0.003891,31,0.999999,1e-06,-0.04,-1,5.72,0.5
value,64,0.003916,31,0.999999,1e-06,-0.04,-1,5.73,0.5
value,64,0.005234,31,0.999999,1e-06,-0.04,-1,5.74,0.5
value,64,0.00461,31,0.999999,1e-06,-0.04,-1,5.75,0.5
value,64,0.004064,31,0.999999,1e-06,-0.04,-1,5.76,0.5
value,64,0.003897,31,0.999999,1e-06,-0.04,-1,5.77,0.5
value,64,0.004278,31,0.999999,1e-06,-0.04,-1,5.78,0.5
value,64,0.004211,31,0.999999,1e-06,-0.04,-1,5.79,0.5
value,64,0.004021,31,0.999999,1e-06,-0.04,-1,5.8,0.5
value,64,0.004029,31,0.999999,1e-06,-0.04,-1,5.81,0.5
value,64,0.004321,31,0.999999,1e-06,-0.04,-1,5.82,0.5
value,64,0.004395,31,0.999999,1e-06,-0.04,-1,5.83,0.5
value,64,0.004149,31,0.999999,1e-06,-0.04,-1,5.84,0.5
value,64,0.004082,31,0.999999,1e-06,-0.04,-1,5.85,0.5
value,64,0.004317,31,0.999999,1e-06,-0.04,-1,5.86,0.5
value,64,0.00402,31,0.999999,1e-06,-0.04,-1,5.87,0.5
value,64,0.003791,31,0.999999,1e-06,-0.04,-1,5.88,0.5
value,64,0.004375,31,0.999999,1e-06,-0.04,-1,5.89,0.5
value,64,0.004618,31,0.999999,1e-06,-0.04,-1,5.9,0.5
value,64,0.004038,31,0.999999,1e-06,-0.04,-1,5.91,0.5
value,64,0.004109,31,0.999999,1e-06,-0.04,-1,5.92,0.5
value,64,0.004213,31,0.999999,1e-06,-0.04,-1,5.93,0.5
value,64,0.004565,31,0.999999,1e-06,-0.04,-1,5.94,0.5
value,64,0.003818,31,0.999999,1e-06,-0.04,-1,5.95,0.5
value,64,0.005109,31,0.999999,1e-06,-0.04,-1,5.96,0.5
value,64,0.00507,31,0.999999,1e-06,-0.04,-1,5.97,0.5
value,64,0.004006,31,0.999999,1e-06,-0.04,-1,5.98,0.5
value,64,0.00379,31,0.999999,1e-06,-0.04,-1,5.99,0.5
value,64,0.003877,31,0.999999,1e-06,-0.04,-1,6,0.5
value,64,0.005435,31,0.999999,1e-06,-0.04,-1,6.01,0.5
value,64,0.004012,31,0.999999,1e-06,-0.04,-1,6.02,0.5
value,64,0.004345,31,0.999999,1e-06,-0.04,-1,6.03,0.5
value,64,0.003796,31,0.999999,1e-06,-0.04,-1,6.04,0.5
value,64,0.004456,31,0.999999,1e-06,-0.04,-1,6.05,0.5
value,64,0.00396,31,0.999999,1e-06,-0.04,-1,6.06,0.5
value,64,0.003907,31,0.999999,1e-06,-0.04,-1,6.07,0.5
value,64,0.003874,31,0.999999,1e-06,-0.04,-1,6.08,0.5
value,64,0.004193,31,0.999999,1e-06,-0.04,-1,6.09,0.5
value,64,0.003798,31,0.999999,1e-06,-0.04,-1,6.1,0.5
value,64,0.005652,31,0.999999,1e-06,-0.04,-1,6.11,0.5
value,64,0.004903,31,0.999999,1e-06,-0.04,-1,6.12,0.5
value,64,0.004313,31,0.999999,1e-06,-0.04,-1,6.13,0.5
value,64,0.003859,31,0.999999,1e-06,-0.04,-1,6.14,0.5
value,64,0.004004,31,0.999999,1e-06,-0.04,-1,6.15,0.5
value,64,0.00395,31,0.999999,1e-06,-0.04,-1,6.16,0.5
value,64,0.0039,31,0.999999,1e-06,-0.04,-1,6.17,0.5
value,64,0.003796,31,0.999999,1e-06,-0.04,-1,6.18,0.5
value,64,0.00399,31,0.999999,1e-06,-0.04,-1,6.19,0.5
value,64,0.003941,31,0.999999,1e-06,-0.04,-1,6.2,0.5
value,64,0.003851,31,0.999999,1e-06,-0.04,-1,6.21,0.5
value,64,0.003837,31,0.999999,1e-06,-0.04,-1,6.22,0.5
value,64,0.003928,31,0.999999,1e-06,-0.04,-1,6.23,0.5
value,64,0.004583,31,0.999999,1e-06,-0.04,-1,6.24,0.5
value,64,0.003952,31,0.999999,1e-06,-0.04,-1,6.25,0.5
value,64,0.003798,31,0.999999,1e-06,-0.04,-1,6.26,0.5
value,64,0.00391,31,0.999999,1e-06,-0.04,-1,6.27,0.5
value,64,0.003929,31,0.999999,1e-06,-0.04,-1,6.28,0.5
value,64,0.003917,31,0.999999,1e-06,-0.04,-1,6.29,0.5
value,64,0.003788,31,0.999999,1e-06,-0.04,-1,6.3,0.5
value,64,0.005265,31,0.999999,1e-06,-0.04,-1,6.31,0.5
value,64,0.004499,31,0.999999,1e-06,-0.04,-1,6.32,0.5
value,64,0.003905,31,0.999999,1e-06,-0.04,-1,6.33,0.5
value,64,0.003872,31,0.999999,1e-06,-0.04,-1,6.34,0.5
value,64,0.004456,31,0.999999,1e-06,-0.04,-1,6.35,0.5
value,64,0.004305,31,0.999999,1e-06,-0.04,-1,6.36,0.5
value,64,0.003836,31,0.999999,1e-06,-0.04,-1,6.37,0.5
value,64,0.003895,31,0.999999,1e-06,-0.04,-1,6.38,0.5
value,64,0.003879,31,0.999999,1e-06,-0.04,-1,6.39,0.5
value,64,0.004901,31,0.999999,1e-06,-0.04,-1,6.4,0.5
value,64,0.004025,31,0.999999,1e-06,-0.04,-1,6.41,0.5
value,64,0.004214,31,0.999999,1e-06,-0.04,-1,6.42,0.5
value,64,0.004603,31,0.999999,1e-06,-0.04,-1,6.43,0.5
value,64,0.004381,31,0.999999,1e-06,-0.04,-1,6.44,0.5
value,64,0.004204,31,0.999999,1e-06,-0.04,-1,6.45,0.5
value,64,0.00402,31,0.999999,1e-06,-0.04,-1,6.46,0.5
value,64,0.005271,31,0.999999,1e-06,-0.04,-1,6.47,0.5
value,64,0.006878,31,0.999999,1e-06,-0.04,-1,6.48,0.5
value,64,0.006899,31,0.999999,1e-06,-0.04,-1,6.49,0.5
value,64,0.006978,31,0.999999,1e-06,-0.04,-1,6.5,0.5
value,64,0.006723,31,0.999999,1e-06,-0.04,-1,6.51,0.5
value,64,0.00601,31,0.999999,1e-06,-0.04,-1,6.52,0.5
value,64,0.006652,31,0.999999,1e-06,-0.04,-1,6.53,0.5
value,64,0.004041,31,0.999999,1e-06,-0.04,-1,6.54,0.5
value,64,0.004187,31,0.999999,1e-06,-0.04,-1,6.55,0.5
value,64,0.005066,31,0.999999,1e-06,-0.04,-1,6.56,0.5
value,64,0.004462,31,0.999999,1e-06,-0.04,-1,6.57,0.5
value,64,0.004594,31,0.999999,1e-06,-0.04,-1,6.58,0.5
value,64,0.004269,31,0.999999,1e-06,-0.04,-1,6.59,0.5
value,64,0.004175,31,0.999999,1e-06,-0.04,-1,6.6,0.5
value,64,0.003818,31,0.999999,1e-06,-0.04,-1,6.61,0.5
value,64,0.004276,31,0.999999,1e-06,-0.04,-1,6.62,0.5
value,64,0.004555,31,0.999999,1e-06,-0.04,-1,6.63,0.5
value,64,0.004309,31,0.999999,1e-06,-0.04,-1,6.64,0.5
value,64,0.003839,31,0.999999,1e-06,-0.04,-1,6.65,0.5
value,64,0.004558,31,0.999999,1e-06,-0.04,-1,6.66,0.5
value,64,0.00402,31,0.999999,1e-06,-0.04,-1,6.67,0.5
value,64,0.004325,31,0.999999,1e-06,-0.04,-1,6.68,0.5
value,64,0.004026,31,0.999999,1e-06,-0.04,-1,6.69,0.5
value,64,0.004194,31,0.999999,1e-06,-0.04,-1,6.7,0.5
value,64,0.004181,31,0.999999,1e-06,-0.04,-1,6.71,0.5
value,64,0.004063,31,0.999999,1e-06,-0.04,-1,6.72,0.5
value,64,0.004123,31,0.999999,1e-06,-0.04,-1,6.73,0.5
value,64,0.004191,31,0.999999,1e-06,-0.04,-1,6.74,0.5
value,64,0.004338,31,0.999999,1e-06,-0.04,-1,6.75,0.5
value,64,0.004375,31,0.999999,1e-06,-0.04,-1,6.76,0.5
value,64,0.00413,31,0.999999,1e-06,-0.04,-1,6.77,0.5
value,64,0.004161,31,0.999999,1e-06,-0.04,-1,6.78,0.5
value,64,0.004463,31,0.999999,1e-06,-0.04,-1,6.79,0.5
value,64,0.003939,31,0.999999,1e-06,-0.04,-1,6.8,0.5
value,64,0.003887,31,0.999999,1e-06,-0.04,-1,6.81,0.5
value,64,0.004687,31,0.999999,1e-06,-0.04,-1,6.82,0.5
value,64,0.004123,31,0.999999,1e-06,-0.04,-1,6.83,0.5
value,64,0.00406,31,0.999999,1e-06,-0.04,-1,6.84,0.5
value,64,0.003799,31,0.999999,1e-06,-0.04,-1,6.85,0.5
value,64,0.004313,31,0.999999,1e-06,-0.04,-1,6.86,0.5
value,64,0.005879,31,0.999999,1e-06,-0.04,-1,6.87,0.5
value,64,0.004898,31,0.999999,1e-06,-0.04,-1,6.88,0.5
value,64,0.004417,31,0.999999,1e-06,-0.04,-1,6.89,0.5
value,64,0.004109,31,0.999999,1e-06,-0.04,-1,6.9,0.5
value,64,0.004068,31,0.999999,1e-06,-0.04,-1,6.91,0.5
value,64,0.004069,31,0.999999,1e-06,-0.04,-1,6.92,0.5
value,64,0.003944,31,0.999999,1e-06,-0.04,-1,6.93,0.5
value,64,0.0038,31,0.999999,1e-06,-0.04,-1,6.94,0.5
value,64,0.003924,31,0.999999,1e-06,-0.04,-1,6.95,0.5
value,64,0.00557,31,0.999999,1e-06,-0.04,-1,6.96,0.5
value,64,0.004441,31,0.999999,1e-06,-0.04,-1,6.97,0.5
value,64,0.003789,31,0.999999,1e-06,-0.04,-1,6.98,0.5
value,64,0.004443,31,0.999999,1e-06,-0.04,-1,6.99,0.5
value,64,0.005108,31,0.999999,1e-06,-0.04,-1,7,0.5
value,64,0.003837,31,0.999999,1e-06,-0.04,-1,7.01,0.5
value,64,0.00379,31,0.999999,1e-06,-0.04,-1,7.02,0.5
value,64,0.004902,31,0.999999,1e-06,-0.04,-1,7.03,0.5
value,64,0.003872,31,0.999999,1e-06,-0.04,-1,7.04,0.5
value,64,0.003878,31,0.999999,1e-06,-0.04,-1,7.05,0.5
value,64,0.003875,31,0.999999,1e-06,-0.04,-1,7.06,0.5
value,64,0.004179,31,0.999999,1e-06,-0.04,-1,7.07,0.5
value,64,0.003927,31,0.999999,1e-06,-0.04,-1,7.08,0.5
value,64,0.00384,31,0.999999,1e-06,-0.04,-1,7.09,0.5
value,64,0.003887,31,0.999999,1e-06,-0.04,-1,7.1,0.5
value,64,0.004528,31,0.999999,1e-06,-0.04,-1,7.11,0.5
value,64,0.005338,31,0.999999,1e-06,-0.04,-1,7.12,0.5
value,64,0.004516,31,0.999999,1e-06,-0.04,-1,7.13,0.5
value,64,0.004219,31,0.999999,1e-06,-0.04,-1,7.14,0.5
value,64,0.004213,31,0.999999,1e-06,-0.04,-1,7.15,0.5
value,64,0.003939,31,0.999999,1e-06,-0.04,-1,7.16,0.5
value,64,0.003883,31,0.999999,1e-06,-0.04,-1,7.17,0.5
value,64,0.003918,31,0.999999,1e-06,-0.04,-1,7.18,0.5
value,64,0.004172,31,0.999999,1e-06,-0.04,-1,7.19,0.5
value,64,0.003889,31,0.999999,1e-06,-0.04,-1,7.2,0.5
value,64,0.003815,31,0.999999,1e-06,-0.04,-1,7.21,0.5
value,64,0.004231,31,0.999999,1e-06,-0.04,-1,7.22,0.5
value,64,0.005042,31,0.999999,1e-06,-0.04,-1,7.23,0.5
value,64,0.003979,31,0.999999,1e-06,-0.04,-1,7.24,0.5
value,64,0.003952,31,0.999999,1e-06,-0.04,-1,7.25,0.5
value,64,0.003899,31,0.999999,1e-06,-0.04,-1,7.26,0.5
value,64,0.004256,31,0.999999,1e-06,-0.04,-1,7.27,0.5
value,64,0.003874,31,0.999999,1e-06,-0.04,-1,7.28,0.5
value,64,0.004208,31,0.999999,1e-06,-0.04,-1,7.29,0.5
value,64,0.003927,31,0.999999,1e-06,-0.04,-1,7.3,0.5
value,64,0.004145,31,0.999999,1e-06,-0.04,-1,7.31,0.5
value,64,0.003964,31,0.999999,1e-06,-0.04,-1,7.32,0.5
value,64,0.003955,31,0.999999,1e-06,-0.04,-1,7.33,0.5
value,64,0.003884,31,0.999999,1e-06,-0.04,-1,7.34,0.5
value,64,0.004488,31,0.999999,1e-06,-0.04,-1,7.35,0.5
value,64,0.003885,31,0.999999,1e-06,-0.04,-1,7.36,0.5
value,64,0.003949,31,0.999999,1e-06,-0.04,-1,7.37,0.5
value,64,0.00388,31,0.999999,1e-06,-0.04,-1,7.38,0.5
value,64,0.004309,31,0.999999,1e-06,-0.04,-1,7.39,0.5
value,64,0.003935,31,0.999999,1e-06,-0.04,-1,7.4,0.5
value,64,0.003934,31,0.999999,1e-06,-0.04,-1,7.41,0.5
value,64,0.003929,31,0.999999,1e-06,-0.04,-1,7.42,0.5
value,64,0.004132,31,0.999999,1e-06,-0.04,-1,7.43,0.5
value,64,0.004002,31,0.999999,1e-06,-0.04,-1,7.44,0.5
value,64,0.003895,31,0.999999,1e-06,-0.04,-1,7.45,0.5
value,64,0.004038,31,0.999999,1e-06,-0.04,-1,7.46,0.5
value,64,0.004092,31,0.999999,1e-06,-0.04,-1,7.47,0.5
value,64,0.003968,31,0.999999,1e-06,-0.04,-1,7.48,0.5
value,64,0.003983,31,0.999999,1e-06,-0.04,-1,7.49,0.5
value,64,0.003925,31,0.999999,1e-06,-0.04,-1,7.5,0.5
value,64,0.003962,31,0.999999,1e-06,-0.04,-1,7.51,0.5
